customerproductrating_id,customer_id,product_id,ratings,review,sentiment
10155,458,127,3.0,"Cheaply made, fell apart after a short time.",bad
10156,140,221,3.5,"Fantastic purchase, exceeded my expectations.",good
10157,388,5,2.5,"Avoid this product, it''s a complete letdown.",bad
10158,427,473,2.0,"Avoid this product, it''s a complete letdown.",bad
10159,155,40,3.0,"Waste of money, poor quality.",bad
10160,153,33,4.5,Couldn't be happier with my purchase.,good
10161,306,500,2.0,"Product arrived damaged, no response from customer service.",bad
10162,98,163,2.0,Overpriced for the low quality.,bad
10163,422,445,1.5,Overpriced for the low quality.,bad
10164,378,196,3.0,"Terrible product, do not buy!",bad
10165,247,250,3.5,"Delivered on time, and the product is perfect.",good
10166,78,294,1.0,"Not as advertised, very disappointed.",bad
10167,292,311,2.5,"False advertising, don''t trust the product description.",bad
10168,95,7,2.5,"Product arrived damaged, no response from customer service.",bad
10169,133,284,4.5,"Delivered on time, and the product is perfect.",good
10170,252,249,4.0,"Top-notch quality, worth every penny.",good
10171,211,300,3.5,Couldn't be happier with my purchase.,good
10172,117,444,1.5,Overpriced for the low quality.,bad
10173,419,312,3.0,"Not as advertised, very disappointed.",bad
10174,436,414,2.0,"False advertising, don''t trust the product description.",bad
10175,367,295,3.5,Couldn't be happier with my purchase.,good
10176,334,38,4.0,"Outstanding product, I''m a happy customer.",good
10177,225,65,3.5,"Fantastic purchase, exceeded my expectations.",good
10178,250,340,1.0,"Very dissatisfied, regretting my purchase.",bad
10179,205,270,3.5,"Delivered on time, and the product is perfect.",good
10180,67,49,3.5,"Fantastic purchase, exceeded my expectations.",good
10181,223,173,2.0,"Cheaply made, fell apart after a short time.",bad
10182,450,275,1.5,"Waste of money, poor quality.",bad
10183,67,405,3.5,"Quality product, exactly as described.",good
10184,297,60,4.0,Couldn't be happier with my purchase.,good
10185,42,101,3.5,Great quality and value for money.,good
10186,144,480,4.0,Couldn't be happier with my purchase.,good
10187,100,141,2.5,"Product arrived damaged, no response from customer service.",bad
10188,366,468,2.0,"Not as advertised, very disappointed.",bad
10189,149,297,4.0,Great quality and value for money.,good
10190,389,450,2.5,Product didn't meet my expectations at all.,bad
10191,405,240,4.5,"Quality product, exactly as described.",good
10192,65,185,3.5,"Quality product, exactly as described.",good
10193,55,268,1.0,Product didn't meet my expectations at all.,bad
10194,110,300,4.0,Excellent product! Highly recommended.,good
10195,178,100,1.5,"Very dissatisfied, regretting my purchase.",bad
10196,204,160,2.5,"Product arrived damaged, no response from customer service.",bad
10197,243,64,3.5,Great quality and value for money.,good
10198,423,150,1.5,"Waste of money, poor quality.",bad
10199,101,305,4.0,"Delivered on time, and the product is perfect.",good
10200,96,459,3.5,Great quality and value for money.,good
10201,283,258,1.5,"Cheaply made, fell apart after a short time.",bad
10202,201,345,4.0,Excellent product! Highly recommended.,good
10203,197,448,4.5,"Delivered on time, and the product is perfect.",good
10204,325,105,4.5,"Fantastic purchase, exceeded my expectations.",good
10205,241,431,1.5,"Avoid this product, it''s a complete letdown.",bad
10206,35,31,2.0,"Product arrived damaged, no response from customer service.",bad
10207,165,313,3.0,"Waste of money, poor quality.",bad
10208,391,143,4.0,"Fantastic purchase, exceeded my expectations.",good
10209,303,342,1.0,Overpriced for the low quality.,bad
10210,392,107,2.5,"Waste of money, poor quality.",bad
10211,257,95,2.5,Product didn't meet my expectations at all.,bad
10212,19,243,3.0,"Avoid this product, it''s a complete letdown.",bad
10213,139,421,4.0,"Outstanding product, I''m a happy customer.",good
10214,448,446,1.5,"Avoid this product, it''s a complete letdown.",bad
10215,24,164,4.5,"Delivered on time, and the product is perfect.",good
10216,148,482,4.5,Very satisfied with the product. Will buy again.,good
10217,50,222,3.0,"Waste of money, poor quality.",bad
10218,61,156,2.5,"False advertising, don''t trust the product description.",bad
10219,276,181,4.5,Great quality and value for money.,good
10220,97,470,4.0,Very satisfied with the product. Will buy again.,good
10221,180,272,2.0,Overpriced for the low quality.,bad
10222,472,237,1.5,Product didn't meet my expectations at all.,bad
10223,403,68,3.0,Product didn't meet my expectations at all.,bad
10224,1,247,4.0,Very satisfied with the product. Will buy again.,good
10225,356,472,1.0,"Not as advertised, very disappointed.",bad
10226,281,64,4.5,Excellent product! Highly recommended.,good
10227,472,356,2.0,"Cheaply made, fell apart after a short time.",bad
10228,65,410,1.0,"Not as advertised, very disappointed.",bad
10229,263,51,2.0,"Avoid this product, it''s a complete letdown.",bad
10230,359,373,3.5,"Delivered on time, and the product is perfect.",good
10231,398,313,4.0,"Quality product, exactly as described.",good
10232,188,448,4.0,"Delivered on time, and the product is perfect.",good
10233,73,287,2.5,"Not as advertised, very disappointed.",bad
10234,49,291,2.5,"Terrible product, do not buy!",bad
10235,412,21,3.5,Excellent product! Highly recommended.,good
10236,45,169,3.5,Couldn't be happier with my purchase.,good
10237,190,146,4.5,Impressed with the features and performance.,good
10238,61,44,4.5,Great quality and value for money.,good
10239,298,210,3.5,"Delivered on time, and the product is perfect.",good
10240,313,327,3.5,Very satisfied with the product. Will buy again.,good
10241,227,14,3.5,Excellent product! Highly recommended.,good
10242,83,168,2.0,"Not as advertised, very disappointed.",bad
10243,11,233,1.0,"Avoid this product, it''s a complete letdown.",bad
10244,151,235,1.5,"False advertising, don''t trust the product description.",bad
10245,141,172,2.0,"Cheaply made, fell apart after a short time.",bad
10246,25,205,2.0,Product didn't meet my expectations at all.,bad
10247,441,288,4.0,"Fantastic purchase, exceeded my expectations.",good
10248,2,233,1.5,"Avoid this product, it''s a complete letdown.",bad
10249,87,300,4.5,Couldn't be happier with my purchase.,good
10250,214,294,3.5,"Quality product, exactly as described.",good
10251,181,495,4.0,Excellent product! Highly recommended.,good
10252,112,314,1.0,"Very dissatisfied, regretting my purchase.",bad
10253,360,372,1.5,"Not as advertised, very disappointed.",bad
10254,444,106,3.5,"Delivered on time, and the product is perfect.",good
10255,43,223,3.5,"Outstanding product, I''m a happy customer.",good
10256,213,259,3.0,"False advertising, don''t trust the product description.",bad
10257,290,135,3.0,"Product arrived damaged, no response from customer service.",bad
10258,324,24,4.0,Excellent product! Highly recommended.,good
10259,196,53,1.5,"Cheaply made, fell apart after a short time.",bad
10260,459,394,1.5,"Very dissatisfied, regretting my purchase.",bad
10261,247,138,4.5,"Top-notch quality, worth every penny.",good
10262,193,160,3.0,"False advertising, don''t trust the product description.",bad
10263,439,170,4.5,"Outstanding product, I''m a happy customer.",good
10264,53,65,4.0,Impressed with the features and performance.,good
10265,358,239,3.5,Very satisfied with the product. Will buy again.,good
10266,167,257,2.0,"False advertising, don''t trust the product description.",bad
10267,86,162,4.0,Impressed with the features and performance.,good
10268,302,208,4.5,Impressed with the features and performance.,good
10269,225,106,4.5,"Top-notch quality, worth every penny.",good
10270,258,494,4.5,Excellent product! Highly recommended.,good
10271,499,7,4.0,Very satisfied with the product. Will buy again.,good
10272,494,487,2.0,Overpriced for the low quality.,bad
10273,125,411,4.0,Couldn't be happier with my purchase.,good
10274,415,373,3.5,"Outstanding product, I''m a happy customer.",good
10275,292,426,3.0,"Not as advertised, very disappointed.",bad
10276,412,171,1.5,"Cheaply made, fell apart after a short time.",bad
10277,308,207,3.0,"Product arrived damaged, no response from customer service.",bad
10278,375,310,1.0,"Waste of money, poor quality.",bad
10279,143,149,3.5,"Quality product, exactly as described.",good
10280,205,19,4.0,Excellent product! Highly recommended.,good
10281,243,188,2.5,"Very dissatisfied, regretting my purchase.",bad
10282,260,138,2.5,"False advertising, don''t trust the product description.",bad
10283,494,268,3.0,"Very dissatisfied, regretting my purchase.",bad
10284,57,354,2.0,"Waste of money, poor quality.",bad
10285,123,246,3.5,Impressed with the features and performance.,good
10286,46,401,1.0,"Product arrived damaged, no response from customer service.",bad
10287,426,289,1.0,"False advertising, don''t trust the product description.",bad
10288,344,170,4.0,Impressed with the features and performance.,good
10289,29,299,4.5,Couldn't be happier with my purchase.,good
10290,352,124,2.5,Overpriced for the low quality.,bad
10291,292,488,3.0,Product didn't meet my expectations at all.,bad
10292,434,298,1.5,Product didn't meet my expectations at all.,bad
10293,346,68,4.0,"Fantastic purchase, exceeded my expectations.",good
10294,57,437,4.5,Couldn't be happier with my purchase.,good
10295,244,141,4.0,"Quality product, exactly as described.",good
10296,354,8,1.5,Product didn't meet my expectations at all.,bad
10297,247,111,2.0,Product didn't meet my expectations at all.,bad
10298,139,234,4.5,Very satisfied with the product. Will buy again.,good
10299,179,348,1.0,Overpriced for the low quality.,bad
10300,254,215,4.5,Excellent product! Highly recommended.,good
10301,214,194,3.5,Couldn't be happier with my purchase.,good
10302,8,104,2.5,Overpriced for the low quality.,bad
10303,182,69,2.5,"Not as advertised, very disappointed.",bad
10304,301,85,3.5,Excellent product! Highly recommended.,good
10305,330,96,1.5,Product didn't meet my expectations at all.,bad
10306,220,383,3.0,"False advertising, don''t trust the product description.",bad
10307,495,19,4.5,"Delivered on time, and the product is perfect.",good
10308,165,58,3.5,Impressed with the features and performance.,good
10309,423,380,4.5,Excellent product! Highly recommended.,good
10310,27,152,4.5,Very satisfied with the product. Will buy again.,good
10311,437,246,1.0,Overpriced for the low quality.,bad
10312,13,244,1.5,Product didn't meet my expectations at all.,bad
10313,341,198,4.0,"Quality product, exactly as described.",good
10314,413,297,4.0,"Quality product, exactly as described.",good
10315,352,18,3.0,"Cheaply made, fell apart after a short time.",bad
10316,184,91,4.5,"Outstanding product, I''m a happy customer.",good
10317,316,369,2.0,"Terrible product, do not buy!",bad
10318,477,402,4.0,"Top-notch quality, worth every penny.",good
10319,167,61,1.5,"Waste of money, poor quality.",bad
10320,180,188,4.5,"Fantastic purchase, exceeded my expectations.",good
10321,466,301,3.5,Excellent product! Highly recommended.,good
10322,380,458,2.5,"False advertising, don''t trust the product description.",bad
10323,284,235,4.0,"Fantastic purchase, exceeded my expectations.",good
10324,22,308,1.5,"Cheaply made, fell apart after a short time.",bad
10325,240,31,4.5,"Top-notch quality, worth every penny.",good
10326,498,231,2.5,"False advertising, don''t trust the product description.",bad
10327,47,13,1.5,Overpriced for the low quality.,bad
10328,455,70,1.0,"Product arrived damaged, no response from customer service.",bad
10329,427,15,4.0,"Outstanding product, I''m a happy customer.",good
10330,49,179,2.5,"Product arrived damaged, no response from customer service.",bad
10331,126,429,2.0,Product didn't meet my expectations at all.,bad
10332,63,363,2.0,"Waste of money, poor quality.",bad
10333,92,486,4.5,"Outstanding product, I''m a happy customer.",good
10334,151,408,4.5,"Delivered on time, and the product is perfect.",good
10335,400,41,4.0,"Fantastic purchase, exceeded my expectations.",good
10336,186,100,3.5,Great quality and value for money.,good
10337,232,390,4.5,Impressed with the features and performance.,good
10338,419,288,2.0,"Avoid this product, it''s a complete letdown.",bad
10339,478,142,4.0,"Outstanding product, I''m a happy customer.",good
10340,195,219,4.5,Excellent product! Highly recommended.,good
10341,382,170,4.0,"Outstanding product, I''m a happy customer.",good
10342,429,315,4.5,"Top-notch quality, worth every penny.",good
10343,279,149,2.5,"Waste of money, poor quality.",bad
10344,269,273,3.0,"Terrible product, do not buy!",bad
10345,303,210,3.0,"Terrible product, do not buy!",bad
10346,99,311,4.5,"Fantastic purchase, exceeded my expectations.",good
10347,50,245,3.5,Very satisfied with the product. Will buy again.,good
10348,28,214,1.5,"Not as advertised, very disappointed.",bad
10349,408,125,4.0,"Outstanding product, I''m a happy customer.",good
10350,330,76,1.0,"Not as advertised, very disappointed.",bad
10351,213,224,2.5,"Waste of money, poor quality.",bad
10352,465,96,4.0,Great quality and value for money.,good
10353,444,368,4.5,"Fantastic purchase, exceeded my expectations.",good
10354,100,317,4.0,Great quality and value for money.,good
10355,202,9,3.5,Great quality and value for money.,good
10356,244,385,2.5,Overpriced for the low quality.,bad
10357,278,3,2.0,Product didn't meet my expectations at all.,bad
10358,85,75,2.5,Product didn't meet my expectations at all.,bad
10359,350,156,3.5,Very satisfied with the product. Will buy again.,good
10360,153,286,3.0,Overpriced for the low quality.,bad
10361,349,268,4.5,Great quality and value for money.,good
10362,341,426,3.5,Great quality and value for money.,good
10363,43,459,3.5,Very satisfied with the product. Will buy again.,good
10364,442,371,3.5,"Top-notch quality, worth every penny.",good
